#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
k91_12128_2          -          TIGR00064            TIGR00064   9.6e-100  328.8   2.6   1.2e-99  328.5   2.6   1.1   1   0   0   1   1   1   1 # 373 # 1551 # 1 # ID=15_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.650
k91_3115_3           -          TIGR00445            TIGR00445    5.6e-83  274.5   9.5   6.2e-83  274.3   9.5   1.0   1   0   0   1   1   1   1 # 3034 # 3615 # -1 # ID=100_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.617
k91_11158_2          -          TIGR00928            TIGR00928     1e-122  405.5   0.0  1.1e-122  405.3   0.0   1.0   1   0   0   1   1   1   1 # 301 # 1707 # -1 # ID=173_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630
k91_17929_1          -          TIGR00936            TIGR00936   4.8e-129  426.2   4.6  5.5e-129  426.0   4.6   1.0   1   0   0   1   1   1   1 # 2 # 1024 # -1 # ID=9_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.647
k91_3115_2           -          TIGR01087            TIGR01087   3.6e-105  348.0   0.0  5.4e-105  347.4   0.0   1.3   1   0   0   1   1   1   1 # 1130 # 3028 # -1 # ID=100_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.668
k91_41715_4          -          TIGR03725            TIGR03725    1.7e-55  183.7   2.2     2e-55  183.4   2.2   1.1   1   0   0   1   1   1   1 # 3692 # 4396 # 1 # ID=22_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.685
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /home/MCB.BIO/kkolacz/miniconda3/envs/gdtbtk/share/gtdbtk-0.1.5/db/markers/tigrfam/tigrfam.hmm
# Target file:     /home/MCB.BIO/kkolacz/ceph/main_analysis/assembly_based_analysis/megahit/megahit_zurich/megahit_out/out/indexes_megahit_zurich/mapping/merged_bam/sorted_bam/metabat/metabat_wszystko/pass/allign_dir/marker_genes/haib18CEM5526_HMGTJCCXY_SL342642_metabat.5/haib18CEM5526_HMGTJCCXY_SL342642_metabat.5_protein.faa
# Option settings: hmmsearch -o /home/MCB.BIO/kkolacz/ceph/main_analysis/assembly_based_analysis/megahit/megahit_zurich/megahit_out/out/indexes_megahit_zurich/mapping/merged_bam/sorted_bam/metabat/metabat_wszystko/pass/allign_dir/marker_genes/haib18CEM5526_HMGTJCCXY_SL342642_metabat.5/haib18CEM5526_HMGTJCCXY_SL342642_metabat.5_tigrfam.out --tblout /home/MCB.BIO/kkolacz/ceph/main_analysis/assembly_based_analysis/megahit/megahit_zurich/megahit_out/out/indexes_megahit_zurich/mapping/merged_bam/sorted_bam/metabat/metabat_wszystko/pass/allign_dir/marker_genes/haib18CEM5526_HMGTJCCXY_SL342642_metabat.5/haib18CEM5526_HMGTJCCXY_SL342642_metabat.5_tigrfam.tsv --noali --notextw --cut_nc --cpu 5 /home/MCB.BIO/kkolacz/miniconda3/envs/gdtbtk/share/gtdbtk-0.1.5/db/markers/tigrfam/tigrfam.hmm /home/MCB.BIO/kkolacz/ceph/main_analysis/assembly_based_analysis/megahit/megahit_zurich/megahit_out/out/indexes_megahit_zurich/mapping/merged_bam/sorted_bam/metabat/metabat_wszystko/pass/allign_dir/marker_genes/haib18CEM5526_HMGTJCCXY_SL342642_metabat.5/haib18CEM5526_HMGTJCCXY_SL342642_metabat.5_protein.faa 
# Current dir:     /home/MCB.BIO/kkolacz/ceph/main_analysis/assembly_based_analysis/megahit/megahit_zurich/megahit_out/out/indexes_megahit_zurich/mapping/merged_bam/sorted_bam/metabat/metabat_wszystko/pass
# Date:            Tue Jun 13 21:14:50 2023
# [ok]
